timestamp,Q_sub1,Q_sub2,Q_ch4,Q_gas,pH,VFA,TAC,T_digester
2024-01-01 21:00:00,15.0,10.0,1113.8367144733643,2892.440981594351,7.195730999374103,0.20582699293131407,5.978533208159684,307.83621137939446
2024-01-01 22:00:00,15.0,10.0,1167.2949559579558,2767.1532356562984,7.179267133550297,0.2051587402997385,6.272861181718343,307.7082874219562
2024-01-01 23:00:00,15.0,10.0,1145.3478888155676,2719.1709429271905,7.373422032641875,0.21680041891147783,6.077127480219498,308.67603744301186
2024-01-02 00:00:00,15.0,10.0,1147.7651952432575,2829.153899178327,7.452847726127188,0.22129738087898845,6.088803950822626,308.1180647074377
2024-01-02 01:00:00,15.0,10.0,1157.6429247063445,2875.3909754959004,7.31620348854883,0.2373030798957423,6.140034727063993,309.16105447542674
2024-01-02 02:00:00,15.0,10.0,1185.964169843435,2923.5210195005934,7.124026572417614,0.24446164661080677,6.271140843397596,308.173154982397
2024-01-02 03:00:00,15.0,10.0,1189.2161725290985,2850.3703854929013,7.114895365267468,0.2504206353907957,6.129624639739154,307.68696097982473
2024-01-02 04:00:00,15.0,10.0,1197.0488066433709,2799.4042269721604,7.106677799754056,0.27088244292234437,5.97652837518783,308.76347043821795
2024-01-02 05:00:00,15.0,10.0,1203.7789750223083,2769.104476415755,7.05832188654144,0.27085928016331146,6.1862382386511765,308.46540008207296
2024-01-02 06:00:00,15.0,10.0,1250.736502909891,2819.1755194889142,7.334445826499279,0.2793110857692984,6.05671329749686,308.51343643184816
2024-01-02 07:00:00,15.0,10.0,1195.0937250260495,2800.699449552172,7.484465402792016,0.277332142730582,6.343277051176916,308.7453003394339
2024-01-02 08:00:00,15.0,10.0,1197.6965717825833,2759.3914554533617,7.3190687786464945,0.283971410359598,6.108857691324245,307.8236018530771
2024-01-02 09:00:00,15.0,10.0,1195.2343731578599,2930.92654256087,6.991207429083981,0.29703319314232146,5.832658425576508,308.08637334550735
2024-01-02 10:00:00,15.0,10.0,1234.6824544463398,2915.0162952816927,7.295429324825305,0.30480493150339477,6.145855591614121,308.06427508425605
2024-01-02 11:00:00,15.0,10.0,1251.6959953362975,2877.4087203641493,7.30059885302618,0.299049290397463,6.3361701357903675,307.50462673154215
2024-01-02 12:00:00,15.0,10.0,1225.4310210722463,2760.6320656998037,7.632553690875773,0.31614959617474214,6.287894329322418,308.01820492492084
2024-01-02 13:00:00,15.0,10.0,1211.4871288835543,2859.4418000513047,7.112929800794005,0.32398775461922463,6.315734694215883,308.81818972893836
2024-01-02 14:00:00,15.0,10.0,1215.5776472669222,2846.2509552047713,7.270114962824416,0.328968007467096,5.965358152687156,308.2686690518969
2024-01-02 15:00:00,15.0,10.0,1255.6719763757383,2834.097181663024,7.5782671461517666,0.3312959161013845,6.197584187673086,307.4769693360775
2024-01-02 16:00:00,15.0,10.0,1261.436680334291,2878.3529913316283,7.395047503548692,0.3393509090886006,5.995753612604018,307.3720802941675
2024-01-02 17:00:00,15.0,10.0,1259.7580060574219,2842.777977416966,7.412470787081364,0.34799065886294,6.1079905597102755,308.98238802937414
2024-01-02 18:00:00,15.0,10.0,1232.705840781689,2847.5836457065443,7.347455201321987,0.3559412257422023,5.923149268948465,308.1048404948724
2024-01-02 19:00:00,15.0,10.0,1258.1282256775282,2840.7395986450415,7.379765826823402,0.3656345294016464,5.996813965800584,307.8262948971492
2024-01-02 20:00:00,15.0,10.0,1258.0946872767627,2823.087774291166,7.446116336831203,0.37507034999549693,5.990274640358873,308.0130041175515
2024-01-02 21:00:00,15.0,10.0,1263.4009826287574,2702.9694130076373,7.214040308679285,0.3707103273759717,6.1788251005819435,307.41134612284134
2024-01-02 22:00:00,15.0,10.0,1282.4914703246993,2806.6391346343635,7.462179544952149,0.37512769108070876,6.164301754835548,308.8615475747558
2024-01-02 23:00:00,15.0,10.0,1268.690241028013,2769.8083022528913,7.132618225366216,0.3875262896202948,6.0981637004204465,307.95347353120695
2024-01-03 00:00:00,15.0,10.0,1282.6476116007284,2728.3256047788436,7.382768297073322,0.3944142287271101,5.898358892751336,308.83370076386916
2024-01-03 01:00:00,15.0,10.0,1269.5102268940036,2893.1963935686877,7.361386001412119,0.39162337488188204,6.021866312724862,308.17582585722363
2024-01-03 02:00:00,15.0,10.0,1277.3872421027052,2894.87579633017,7.2452872720856805,0.4066949281762974,5.966843814220925,308.8647659872842
2024-01-03 03:00:00,15.0,10.0,1288.2725784792183,2873.2492658373194,7.332898212109393,0.41353782607762535,6.160192021318763,308.2783472495215
2024-01-03 04:00:00,15.0,10.0,1237.1641706295436,2810.5954939480257,7.245378656831844,0.42134337718795967,6.1951883252558435,308.57661633143454
2024-01-03 05:00:00,15.0,10.0,1268.1617109084104,2870.9706395975422,7.179941599717586,0.4305790293873323,6.178132889066218,308.50954652304415
2024-01-03 06:00:00,15.0,10.0,1266.2502424263978,2795.2909174633314,7.285775609118703,0.41347676743140155,5.956731839473084,308.461645533126
2024-01-03 07:00:00,15.0,10.0,1263.809044134537,2805.130904312104,7.176090622187732,0.4257840261601452,5.714649047174332,308.3239672385913
2024-01-03 08:00:00,15.0,10.0,1274.9433342086159,2731.9236181268416,7.38591985949752,0.4305827928467287,5.830192192673945,308.0335746419422
2024-01-03 09:00:00,15.0,10.0,1322.1567453403359,2814.404107142542,7.170146297148557,0.4343758564206487,6.213462498681603,309.1077173457864
2024-01-03 10:00:00,15.0,10.0,1263.2354203447953,2794.8584044260188,7.443860891999967,0.4341866308641611,5.991161478634323,307.69653150745205
2024-01-03 11:00:00,15.0,10.0,1312.0948698902696,2718.055568728737,7.166299717061857,0.4312885770260793,5.946965849665187,308.15215382117157
2024-01-03 12:00:00,15.0,10.0,1245.415443593459,2787.206381705882,7.256970245599752,0.44985207252536696,6.2339340368046114,308.1574429376038
2024-01-03 13:00:00,15.0,10.0,1281.7299713173527,2784.938345764287,7.248761825209924,0.4465057809257369,6.1863799071013705,308.35122037667173
2024-01-03 14:00:00,15.0,10.0,1296.1145992651907,2888.9906301723477,7.535355478433132,0.4586477428903705,6.034758233686027,307.9352636770527
2024-01-03 15:00:00,15.0,10.0,1308.5700174864346,2837.96413607176,7.389628097441119,0.4548390731798891,5.994562013511218,308.30737315279475
2024-01-03 16:00:00,15.0,10.0,1313.2819045564424,2788.1301226562136,7.310365328047306,0.4561731814499435,6.0121924337093,308.0655787073985
2024-01-03 17:00:00,15.0,10.0,1316.8518674581915,2800.7719864147957,7.414992667150089,0.4728247195732845,6.053705521468031,307.359023741281
2024-01-03 18:00:00,15.0,10.0,1288.6188511783823,2788.80343800316,7.03263897727942,0.476176895236993,6.217359793159398,308.1547761431284
2024-01-03 19:00:00,15.0,10.0,1287.009539223063,2774.489778509451,7.33601632626509,0.4843534931200245,6.073731911175952,307.5997173334849
2024-01-03 20:00:00,15.0,10.0,1322.6551311434582,2724.974594409121,7.635969617574458,0.5039145432007368,6.108580981424255,307.2828071187755
2024-01-03 21:00:00,15.0,10.0,1296.6514712988005,2776.355327207199,7.362335621121639,0.4894483722744306,6.160258173203643,308.21843666034465
2024-01-03 22:00:00,15.0,10.0,1269.6505395963325,2742.737470197175,7.353134675053892,0.4953916244695577,5.877082025920245,308.39394167100977
2024-01-03 23:00:00,15.0,10.0,1274.5658232002518,2714.206855699654,7.423916273192085,0.4838006503242613,6.107091716030347,308.4133490210523
2024-01-04 00:00:00,15.0,10.0,1281.3268364326852,2811.832511793515,7.475198840078266,0.485401950771208,5.979259931482661,308.43358535350984
2024-01-04 01:00:00,15.0,10.0,1319.5017080159828,2804.723807526748,7.050511887659719,0.517828032647095,5.710562890994773,307.1837054895297
2024-01-04 02:00:00,15.0,10.0,1311.3912313420828,2683.1049013268653,7.097021087790208,0.49625872025779555,5.75577096682823,307.46949153604623
2024-01-04 03:00:00,15.0,10.0,1326.8723155552534,2775.3171735539295,7.375237197749934,0.49857030881394104,5.887785136563236,309.13676071840683
2024-01-04 04:00:00,15.0,10.0,1298.714092915067,2837.163792188409,7.239554960531542,0.5123533207006318,6.072552833278404,307.62639561996144
2024-01-04 05:00:00,15.0,10.0,1315.151454739925,2840.330325027771,7.537504103880556,0.5153238023179667,6.020960708119457,308.45542051556833
2024-01-04 06:00:00,15.0,10.0,1328.4769850714292,2838.121758527565,7.29867775931498,0.5103243299916435,6.02803559344652,307.80653118916706
2024-01-04 07:00:00,15.0,10.0,1304.9825054812686,2782.89849638878,7.0609846349141225,0.5199145825435029,6.238807590857138,308.1898363696338
2024-01-04 08:00:00,15.0,10.0,1326.1381711274514,2733.428380677468,7.159084859317483,0.5394006730498939,5.850801065746689,307.83337289886316
2024-01-04 09:00:00,15.0,10.0,1297.7298064579963,2719.8636341460447,6.941593553417739,0.5212197796460745,5.998559166275511,308.4307705773098
2024-01-04 10:00:00,15.0,10.0,1306.5729759717742,2798.992438965177,7.311335400502599,0.5181581384084416,6.037092831735902,308.2183870586583
2024-01-04 11:00:00,15.0,10.0,1307.0453041622268,2800.6451825854297,7.31823030356841,0.5463330681949659,5.91094460918531,307.9258551131779
2024-01-04 12:00:00,15.0,10.0,1286.5319136095754,2850.858023281915,7.2837151960534845,0.5446983748868538,6.001438981493544,307.6249139401596
2024-01-04 13:00:00,15.0,10.0,1331.8398924468759,2840.1907905540966,7.504757930387947,0.535773246898375,5.804926643129573,308.2838870987462
2024-01-04 14:00:00,15.0,10.0,1307.524282379653,2771.468350027064,7.522501303854854,0.528316051655068,6.164685381066961,307.5436406004787
2024-01-04 15:00:00,15.0,10.0,1321.152404158373,2709.4503029531825,7.321526601824557,0.5404403898752811,5.912726595988617,308.3637405210604
2024-01-04 16:00:00,15.0,10.0,1334.4222124632709,2760.648394316496,7.033054991532107,0.5509947400616599,6.2367872801003825,309.4632424545184
2024-01-04 17:00:00,15.0,10.0,1334.4027302630539,2790.2486217817623,7.4375650284131005,0.5674720865898076,5.988269516909498,308.825085025631
2024-01-04 18:00:00,15.0,10.0,1341.0663592664257,2766.759366789496,7.428612840699514,0.5458909956461109,6.114235346602655,308.5091739434471
2024-01-04 19:00:00,15.0,10.0,1321.695290881869,2745.7014452247067,7.392612011677606,0.5593629760463573,5.983580883423519,308.1071963511294
2024-01-04 20:00:00,15.0,10.0,1313.921042243291,2791.6830831224333,7.491510695459932,0.5707373439417259,5.985218433325338,307.1806236864982
2024-01-04 21:00:00,15.0,10.0,1323.8489367894651,2749.4791082747342,7.1762506809028626,0.5389640731679379,5.917915087573757,307.4888568020499
2024-01-04 22:00:00,15.0,10.0,1281.9992003988993,2742.433061302406,7.642739457194022,0.5804182719960471,6.001096214455716,308.7913964280513
2024-01-04 23:00:00,15.0,10.0,1289.1491100367125,2794.4759105336084,7.2066867614312065,0.5578538984130739,6.023899277873718,307.7551219599376
2024-01-05 00:00:00,15.0,10.0,1293.2179840523336,2754.7131830940502,7.457905054066572,0.5778463489670465,5.890972515184232,307.80037395091796
2024-01-05 01:00:00,15.0,10.0,1302.6239073747586,2790.4696785990336,7.099953334917128,0.5795111253024633,5.968916938309398,308.06717476215795
2024-01-05 02:00:00,15.0,10.0,1340.530321695906,2791.965461846286,7.211329127363218,0.5918258310644511,5.909933820299877,307.6189768705767
2024-01-05 03:00:00,15.0,10.0,1306.5524286663135,2713.404171369332,7.57100731861156,0.588229977758647,6.257144506181975,307.53661563272414
2024-01-05 04:00:00,15.0,10.0,1321.322393334618,2749.8520564240407,7.309926480046286,0.5565591940487342,5.970371844094655,308.12476296360927
2024-01-05 05:00:00,15.0,10.0,1366.7383875849723,2856.3177002771904,7.47182121566514,0.5776195733516153,6.165034173358508,307.70423527266394
2024-01-05 06:00:00,15.0,10.0,1323.3483599212905,2711.8602322097113,7.383312635670614,0.5909125627190549,5.955954145253214,307.7794907101105
2024-01-05 07:00:00,15.0,10.0,1353.2272448595588,2658.77436909796,7.333166575507648,0.5893958339768735,6.009499402091572,307.7594044869265
2024-01-05 08:00:00,15.0,10.0,1309.3450497829251,2672.8482245999403,7.54914562255117,0.5997641292939158,5.81968916851021,308.4111801069172
2024-01-05 09:00:00,15.0,10.0,1329.466309274341,2777.771172368368,7.314012531382807,0.6058585063895182,5.923404513341969,308.0339371547523
2024-01-05 10:00:00,15.0,10.0,1310.256910550277,2777.8060708426115,7.08716482516217,0.6060491191242537,6.001210422891142,308.06071401605305
2024-01-05 11:00:00,15.0,10.0,1327.2477494627183,2769.5000354144245,7.23092998886601,0.5984753619635317,6.164800936583705,308.4484729486544
2024-01-05 12:00:00,15.0,10.0,1359.4436560705483,2843.3870494290936,7.4300992054626445,0.5810297699711711,6.001024529639275,308.0789801958835
2024-01-05 13:00:00,15.0,10.0,1291.420730183149,2627.535295262958,7.407309504508881,0.6000174197507848,6.139071121500652,308.0108731157714
2024-01-05 14:00:00,15.0,10.0,1349.9070944298958,2797.865062912183,7.118931747989886,0.6127892932018264,6.049560459606786,308.38522517778506
2024-01-05 15:00:00,15.0,10.0,1345.2858392353883,2862.531556150346,7.242885581450717,0.5965920120576256,6.166689102890681,308.4840989217788
2024-01-05 16:00:00,15.0,10.0,1323.633882130756,2713.201664072631,7.263934503641047,0.6197550437773054,5.964550517760068,308.0764632502457
2024-01-05 17:00:00,15.0,10.0,1301.4165591601904,2754.6977736932654,7.2958051812401346,0.6252906746564838,6.256353771511467,308.1903038878102
2024-01-05 18:00:00,15.0,10.0,1342.7267171651404,2733.961780710449,7.147360224721755,0.617772966873305,5.912289349522374,307.7591048851333
2024-01-05 19:00:00,15.0,10.0,1327.1961995799647,2726.0894071483117,7.257323466075214,0.5803729668644397,5.878084734308565,307.7196584784177
2024-01-05 20:00:00,15.0,10.0,1348.2480251628754,2757.610941556834,7.24266751436082,0.6044210225989529,5.824500073177963,308.5345737509834
2024-01-05 21:00:00,15.0,10.0,1343.1840356956084,2854.957440014377,7.463261185135855,0.64574215904802,6.246577525099627,308.3724710312723
2024-01-05 22:00:00,15.0,10.0,1386.2141244811628,2877.7049890561325,7.468864499098832,0.6174085229286806,6.065526239751001,308.37764921920825
2024-01-05 23:00:00,15.0,10.0,1337.3318861577309,2757.0511318174154,7.328566038707162,0.6013205498149781,5.927251745748319,308.2904271743627
2024-01-06 00:00:00,15.0,10.0,1316.819479551277,2881.4580327961044,7.292443636378985,0.643595489375642,6.115592881922337,308.17310163790745
2024-01-06 01:00:00,15.0,10.0,1349.7268580754212,2777.6791354887773,7.370715880179814,0.630130827530129,6.048034397770922,308.49820594541137
2024-01-06 02:00:00,15.0,10.0,1351.3847454071295,2873.066065083667,7.230177706462436,0.6457827138025006,6.200002340919703,308.61755438051136
2024-01-06 03:00:00,15.0,10.0,1382.608280175121,2770.542346342891,7.181696815608109,0.6371621353414973,5.780234628609034,308.6056140025953
2024-01-06 04:00:00,15.0,10.0,1369.0564298487805,2783.0111755264134,7.2121371950335895,0.6412867688075918,5.932708139580873,308.099611042027
2024-01-06 05:00:00,15.0,10.0,1356.7217850771676,2796.0418061289215,7.25710097489607,0.6418669586517597,5.908682052269295,308.8434963649544
2024-01-06 06:00:00,15.0,10.0,1387.0821221041551,2952.2479624697467,7.179448142153031,0.6479112659150559,5.7279561746616725,308.26423034086616
2024-01-06 07:00:00,15.0,10.0,1316.1178957961463,2823.055331452583,7.3743799207108935,0.6699143218005593,6.089317503608679,308.46618809628285
2024-01-06 08:00:00,15.0,10.0,1331.437616722262,2736.5564832824107,7.457896673303451,0.6549147153610195,5.9301487006033815,308.2910439454174
2024-01-06 09:00:00,15.0,10.0,1324.208679369656,2829.6457638090465,7.117357308266912,0.6237645949577029,6.050125461705206,308.27350335374206
2024-01-06 10:00:00,15.0,10.0,1339.2006663273344,2755.7931562165886,7.354438662937801,0.6515535619652217,6.242840246370529,307.78212400487485
2024-01-06 11:00:00,15.0,10.0,1313.0527164047471,2748.7250847458154,7.318471199741672,0.6622032706749239,5.918936190246067,308.5006754191724
2024-01-06 12:00:00,15.0,10.0,1367.8886351056976,2826.396334282693,7.40107294183762,0.6646502466883797,5.910420740212968,309.5726471974538
2024-01-06 13:00:00,15.0,10.0,1345.2201672677377,2777.7164707381266,7.349022011523995,0.6450799043942226,5.974362073455638,307.96260246260493
2024-01-06 14:00:00,15.0,10.0,1311.9534495960352,2791.4986409007374,7.137274661735441,0.6673973758586458,6.077494391741134,308.18549735771245
2024-01-06 15:00:00,15.0,10.0,1324.7352233319968,2776.852044092653,7.165442001715484,0.6658807281652561,5.89188549755907,307.92689736782637
2024-01-06 16:00:00,15.0,10.0,1361.1619948741318,2794.8093533850238,7.355421662818121,0.6889917561076585,5.883857371893692,307.905990049219
2024-01-06 17:00:00,15.0,10.0,1375.8373552495252,2799.7650399722775,7.502405656996404,0.6469313436544641,6.08468179153787,308.9222247390593
2024-01-06 18:00:00,15.0,10.0,1407.6813385153773,2668.6707413537497,7.0256668265750735,0.6515874904064894,6.003461526592456,307.81351449113623
2024-01-06 19:00:00,15.0,10.0,1433.0024118146325,2813.2836027783255,7.402090061949752,0.6556920948838965,5.71434958717059,307.9129597633168
2024-01-06 20:00:00,15.0,10.0,1365.77670412984,2721.79793750039,7.526218199285376,0.6546918007347191,5.811660035200791,307.35625358813434
2024-01-06 21:00:00,15.0,10.0,1328.188798707603,2696.294711007876,7.328865777660435,0.6508024320439288,6.136218663819102,307.77119413772886
2024-01-06 22:00:00,15.0,10.0,1297.6583002941838,2773.1966723840515,7.432311583699602,0.6273112305122898,6.004929121909879,307.2958000535233
2024-01-06 23:00:00,15.0,10.0,1363.1622817538043,2781.1634562803765,7.248095195376826,0.6595974802134712,5.865941805637854,308.4659023496059
2024-01-07 00:00:00,15.0,10.0,1334.2916843583903,2738.050316318926,7.333966560860085,0.6716708509955521,5.936158746278161,309.5498486109186
2024-01-07 01:00:00,15.0,10.0,1345.510619467532,2822.774131290879,7.113241292179476,0.6614990173253031,5.957760381954145,307.9666606031747
2024-01-07 02:00:00,15.0,10.0,1340.5996745577497,2702.153727981159,7.006920838327848,0.6953255202180714,6.043557397540873,307.3166210335049
2024-01-07 03:00:00,15.0,10.0,1353.8204568246372,2754.1567061586748,7.490280971686483,0.6708994072003138,5.793875610542085,308.59999983221485
2024-01-07 04:00:00,15.0,10.0,1387.0213073912694,2744.3426611758387,7.206882465406591,0.6893588553038584,5.8552536160579365,307.7865375205349
2024-01-07 05:00:00,15.0,10.0,1362.7551596296637,2774.3068233585323,7.284778561545645,0.6767962618521021,5.987692650826206,308.7996734652767
2024-01-07 06:00:00,15.0,10.0,1354.5930502832693,2792.4532564030574,7.147946288497102,0.6856754681161545,5.943067277846076,308.008985476105
2024-01-07 07:00:00,15.0,10.0,1331.161034702656,2721.0587743963865,7.1445311662767,0.6795335382052548,6.022847655117329,307.83409215545856
2024-01-07 08:00:00,15.0,10.0,1314.182746148478,2817.3401790422718,7.326333089140851,0.695507201573789,5.808113628892812,308.0610212221271
2024-01-07 09:00:00,15.0,10.0,1346.9004044452186,2780.686631145118,7.244662087137828,0.6789307952003442,5.996869863627977,308.52888838046806
2024-01-07 10:00:00,15.0,10.0,1359.0662483126064,2672.1752304316624,7.407558785234095,0.6860930973007406,6.084143161121293,308.03628968462215
2024-01-07 11:00:00,15.0,10.0,1409.0468128867626,2668.548304775384,7.418566854364028,0.6855013226043497,6.011947003506452,307.9016376486031
2024-01-07 12:00:00,15.0,10.0,1364.8661772624553,2776.736750930475,7.399246329315525,0.6777314183744799,5.970373903092713,308.05058419851053
2024-01-07 13:00:00,15.0,10.0,1388.4725766726428,2765.226745976274,7.3871948178990845,0.6883216453398503,5.942233166618638,307.51407240774955
2024-01-07 14:00:00,15.0,10.0,1348.4922922795047,2771.8379287977587,7.584152039288095,0.7144665419110108,5.854094956799449,308.34851580114696
2024-01-07 15:00:00,15.0,10.0,1330.1868585577813,2776.111320290084,7.19521035983488,0.6812968337697548,5.944787376574544,307.2566367030775
2024-01-07 16:00:00,15.0,10.0,1336.5481509346585,2790.2806830100762,7.344156398819769,0.6918378291785497,6.103214603382083,307.92793927281724
2024-01-07 17:00:00,15.0,10.0,1343.4563518956352,2830.482942904528,7.5188315433758826,0.7044325962421996,5.938933490850345,308.52969260441535
2024-01-07 18:00:00,15.0,10.0,1421.6484668502815,2716.1894536635436,7.538260373200432,0.7038906313100148,5.847051055398514,308.30152414146636
2024-01-07 19:00:00,15.0,10.0,1341.5619485671193,2712.892801374803,7.143287723087806,0.6893915433633284,5.894279416008406,308.44516028649315
2024-01-07 20:00:00,15.0,10.0,1387.213144882589,2717.348603234859,7.306461705526801,0.6573458940063658,5.976700367509146,308.11747716364056
2024-01-07 21:00:00,15.0,10.0,1340.050547037788,2794.238070673202,7.552141312649385,0.6983952903902833,5.9082308111134045,308.7348730904927
2024-01-07 22:00:00,15.0,10.0,1390.4859953446046,2847.4508813849557,7.427182335180345,0.6615120836106998,6.010395112267768,308.61234959838487
2024-01-07 23:00:00,15.0,10.0,1375.9202502300955,2754.397284511244,7.381220804356768,0.7135935581090431,6.014791321923323,308.3730705021238
2024-01-08 00:00:00,22.5,10.0,1362.8624658831543,2643.147721285893,7.32019918030124,0.6971097154673057,6.057771432735129,308.61377288865674
2024-01-08 01:00:00,22.5,10.0,1366.5196917532587,2688.724656216834,7.2956142268541635,0.710187568657638,6.120820050267141,308.5252117772018
2024-01-08 02:00:00,22.5,10.0,1350.502213698541,2738.8675919265634,7.394289042656897,0.6851753373790674,6.069347419808735,307.9302682433265
2024-01-08 03:00:00,22.5,10.0,1381.6617353738097,2756.284657887925,7.314667491622523,0.6775501525628428,5.839099522860298,307.4780505441543
2024-01-08 04:00:00,22.5,10.0,1358.1831460435887,2767.0944909057316,7.345373896789888,0.7044275205394043,5.842220944412185,308.3601810629213
2024-01-08 05:00:00,22.5,10.0,1338.3968507403008,2794.929073409457,7.363035544400508,0.7018353720849784,5.940175913326676,308.4230446154157
2024-01-08 06:00:00,22.5,10.0,1338.4368777341565,2778.610495451242,7.25161142618714,0.6969552388031423,5.894961777929772,308.69523599556925
2024-01-08 07:00:00,22.5,10.0,1379.9341816843184,2858.436259623814,7.42934622785836,0.7066774954104469,5.8126603193297965,307.6818393624773
2024-01-08 08:00:00,22.5,10.0,1420.4393532721756,2765.7648712776395,7.7793418195493995,0.7462764085865635,5.89496420311905,307.6967844703614
2024-01-08 09:00:00,22.5,10.0,1383.2440814642032,2759.5765053469645,7.089418317252905,0.7206730157224646,5.890478140211569,308.37995013315384
2024-01-08 10:00:00,22.5,10.0,1377.5432932964086,2839.600680421359,7.398034188768445,0.7255157778839645,5.866413302564326,308.11441650557344
2024-01-08 11:00:00,22.5,10.0,1390.8153832914422,2731.0897648586897,7.23837621850101,0.7244383404870021,5.908144225497943,307.20711919471444
2024-01-08 12:00:00,22.5,10.0,1421.2760916545608,2844.879260200504,7.434709787635757,0.735418195565947,6.08518182122967,308.33755408187704
2024-01-08 13:00:00,22.5,10.0,1393.4631675868857,2834.195208341856,7.35636950878727,0.7134859281929573,5.968100214956628,307.2237885425055
2024-01-08 14:00:00,22.5,10.0,1378.3177776292425,2825.794255963294,7.461185970825352,0.6886752926085521,6.237584055336945,307.6773717240633
2024-01-08 15:00:00,22.5,10.0,1422.9846475429417,2930.3464483473545,7.521646696694037,0.7175082340478747,5.963333677131956,308.82584068643
2024-01-08 16:00:00,22.5,10.0,1406.6553153658342,2810.880582999005,7.376812934841874,0.734039435406813,5.907896846412608,309.06243950890354
2024-01-08 17:00:00,22.5,10.0,1440.1923217633205,2970.1909750664763,7.514554621153261,0.7104007251463462,5.942150056722609,307.542171815764
2024-01-08 18:00:00,22.5,10.0,1405.0427259030307,2846.2489360714367,7.0033193993184,0.7240776110672491,5.971408883229521,307.98530423129364
2024-01-08 19:00:00,22.5,10.0,1368.2529381308132,2792.570468131515,7.581186267313137,0.71879200158604,5.991902497750469,308.17131126153936
2024-01-08 20:00:00,22.5,10.0,1366.8817374166729,2876.5110246378604,7.40222030199381,0.7531211708032681,6.186128848191457,309.04061346379075
2024-01-08 21:00:00,22.5,10.0,1454.6031508228407,2817.3367503650334,7.505116219689113,0.7444742232010614,5.838270366599323,307.9035655260878
2024-01-08 22:00:00,22.5,10.0,1459.5542288099068,2842.8089450632074,7.167144705699818,0.7454323005857794,6.039911074822307,307.91155798848337
2024-01-08 23:00:00,22.5,10.0,1408.6722273090506,2916.119569775612,7.223955762603482,0.747423497449431,5.961770005656333,308.9243627792314
2024-01-09 00:00:00,22.5,10.0,1405.7459695185805,2932.351244631879,7.367088336835099,0.7401318814935444,5.749768445695864,307.96260542364087
2024-01-09 01:00:00,22.5,10.0,1460.9628239253793,2870.9544863926703,7.3427821157406274,0.7460920769742457,6.026974402407133,308.51110085448323
2024-01-09 02:00:00,22.5,10.0,1390.8634193723856,2971.6900993716154,7.386506572327973,0.727984972681268,6.08511944708106,307.41142851744377
